json_file,sample_id,imagePath,png_exists,is_duplicate_name,n_shapes_total,n_red_shapes
MR0367.json,MR0367,MR0367.JPG,True,False,2,2
MR0368.json,MR0368,MR0368.JPG,True,False,3,3
MR0369.json,MR0369,MR0369.JPG,True,False,3,3
MR0370.json,MR0370,MR0370.JPG,True,False,4,4
MR0371.json,MR0371,MR0371.JPG,True,False,4,4
MR0344.json,MR0344,MR0344.JPG,True,False,6,6
MR0343.json,MR0343,MR0343.JPG,True,False,7,7
MR0342.json,MR0342,MR0342.JPG,True,False,5,5
MR0341.json,MR0341,MR0341.JPG,True,False,6,6
MR0314.json,MR0314,MR0314.JPG,True,False,6,6
MR0315.json,MR0315,MR0315.JPG,True,False,4,4
MR0316.json,MR0316,MR0316.JPG,True,False,7,7
MR0317.json,MR0317,MR0317.JPG,True,False,3,3
MR0318.json,MR0318,MR0318.JPG,True,False,4,4
MR0319.json,MR0319,MR0319.JPG,True,False,8,8
MR0320.json,MR0320,MR0320.JPG,True,False,4,4
MR0321.json,MR0321,MR0321.JPG,True,False,4,4
MR0322.json,MR0322,MR0322.JPG,True,False,2,2
MR0323.json,MR0323,MR0323.JPG,True,False,3,3
MR0324.json,MR0324,MR0324.JPG,True,False,3,3
MR0325.json,MR0325,MR0325.JPG,True,False,3,3
MR0312.json,MR0312,MR0312.JPG,True,False,5,5
MR0326.json,MR0326,MR0326.JPG,True,False,3,3
MR0328.json,MR0328,MR0328.JPG,True,False,7,7
MR0329.json,MR0329,MR0329.JPG,True,False,6,6
MR0330.json,MR0330,MR0330.JPG,True,False,4,4
MR0331.json,MR0331,MR0331.JPG,True,False,3,3
MR0332.json,MR0332,MR0332.JPG,True,False,3,3
MR0333.json,MR0333,MR0333.JPG,True,False,5,5
MR0334.json,MR0334,MR0334.JPG,True,False,3,3
MR0335.json,MR0335,MR0335.JPG,True,False,4,4
MR0336.json,MR0336,MR0336.JPG,True,False,3,3
MR0337.json,MR0337,MR0337.JPG,True,False,5,5
MR0338.json,MR0338,MR0338.JPG,True,False,5,5
MR0339.json,MR0339,MR0339.JPG,True,False,4,4
MR0340.json,MR0340,MR0340.JPG,True,False,6,6
MR0327.json,MR0327,MR0327.JPG,True,False,3,3
MR1000.json,MR1000,MR1000.JPG,True,False,9,9
